employee_id,department_id,tenure_days,absent_days,total_working_days,absenteeism_rate,attrition_risk,last_updated
1019,17,2578,5,13,0.38461538461538464,MEDIUM,2026-06-10 19:21:08.240134
509,15,862,5,13,0.38461538461538464,MEDIUM,2026-06-10 19:21:08.182916
836,7,696,5,13,0.38461538461538464,MEDIUM,2026-06-10 19:21:08.220561
113,1,1099,8,21,0.38095238095238093,MEDIUM,2026-06-10 19:21:08.139207
1072,16,3340,3,8,0.375,MEDIUM,2026-06-10 19:21:08.245845
545,19,3356,3,8,0.375,MEDIUM,2026-06-10 19:21:08.186789
528,4,910,3,8,0.375,MEDIUM,2026-06-10 19:21:08.185242
703,14,1678,3,8,0.375,MEDIUM,2026-06-10 19:21:08.205597
535,11,1580,6,16,0.375,MEDIUM,2026-06-10 19:21:08.186020
638,19,796,3,8,0.375,MEDIUM,2026-06-10 19:21:08.197004
290,6,1953,6,16,0.375,MEDIUM,2026-06-10 19:21:08.160024
360,1,3237,3,8,0.375,MEDIUM,2026-06-10 19:21:08.166569
947,7,1350,3,8,0.375,MEDIUM,2026-06-10 19:21:08.232540
377,16,885,3,8,0.375,MEDIUM,2026-06-10 19:21:08.168893
717,18,1440,3,8,0.375,MEDIUM,2026-06-10 19:21:08.207432
991,18,3361,6,16,0.375,MEDIUM,2026-06-10 19:21:08.236722
491,11,1009,3,8,0.375,MEDIUM,2026-06-10 19:21:08.181055
1069,11,3640,6,16,0.375,MEDIUM,2026-06-10 19:21:08.245534
399,5,2880,6,16,0.375,MEDIUM,2026-06-10 19:21:08.171060
103,20,1067,3,8,0.375,MEDIUM,2026-06-10 19:21:08.137930
425,4,444,3,8,0.375,MEDIUM,2026-06-10 19:21:08.174175
957,16,1608,6,16,0.375,MEDIUM,2026-06-10 19:21:08.233458
63,4,1959,3,8,0.375,MEDIUM,2026-06-10 19:21:08.133509
359,12,770,6,16,0.375,MEDIUM,2026-06-10 19:21:08.166414
284,8,374,6,16,0.375,MEDIUM,2026-06-10 19:21:08.159252
792,10,862,3,8,0.375,MEDIUM,2026-06-10 19:21:08.214985
595,14,841,6,16,0.375,MEDIUM,2026-06-10 19:21:08.192536
699,18,3285,3,8,0.375,MEDIUM,2026-06-10 19:21:08.204971
320,10,1826,3,8,0.375,MEDIUM,2026-06-10 19:21:08.162830
49,20,2471,6,16,0.375,MEDIUM,2026-06-10 19:21:08.131385
453,20,1243,7,19,0.3684210526315789,MEDIUM,2026-06-10 19:21:08.177631
646,3,1641,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.198084
798,6,976,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.215447
370,4,1583,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.167812
761,18,482,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.211754
636,3,1565,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.196693
820,18,982,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.218548
630,6,1773,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.195921
1003,4,2350,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.238277
457,12,879,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.178094
118,17,2879,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.139539
519,8,793,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.184156
924,8,250,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.230226
970,7,331,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.234851
911,11,1010,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.228675
503,12,1097,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.182298
899,18,3019,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.227115
748,12,430,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.210669
137,16,1144,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.141893
297,15,438,8,22,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.160802
664,9,979,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.200443
993,5,2432,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.237036
255,7,839,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.155487
226,19,2605,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.151870
705,14,592,4,11,0.36363636363636365,MEDIUM,2026-06-10 19:21:08.205901
810,8,169,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.217153
414,11,738,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.172920
835,8,1211,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.220396
766,10,3172,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.212059
1059,8,572,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.244447
550,7,2194,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.187404
877,19,3556,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.224910
188,16,337,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.147557
685,12,2592,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.202916
992,11,3572,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.236879
218,7,578,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.151079
332,12,1327,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.163765
341,19,1991,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.164400
968,8,1832,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.234541
47,15,1601,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.131222
531,1,998,5,14,0.35714285714285715,MEDIUM,2026-06-10 19:21:08.185559
13,14,989,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.127399
713,15,779,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.206818
240,16,1806,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.153594
40,8,127,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.130569
439,12,3177,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.176036
637,14,1005,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.196849
814,2,1918,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.217615
661,9,1381,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.199981
277,5,540,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.158159
711,8,3326,6,17,0.35294117647058826,MEDIUM,2026-06-10 19:21:08.206514
244,3,511,7,20,0.35,MEDIUM,2026-06-10 19:21:08.154074
409,15,3066,7,20,0.35,MEDIUM,2026-06-10 19:21:08.172306
256,12,1673,7,20,0.35,MEDIUM,2026-06-10 19:21:08.155644
69,17,501,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.134169
101,1,392,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.137601
828,10,630,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.219618
852,16,1361,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.222274
827,9,1778,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.219468
606,6,1138,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.193605
59,20,2254,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.133020
106,14,2284,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.138417
446,5,396,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.176804
55,9,1078,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.132370
112,12,1120,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.139023
83,10,402,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.135812
431,2,2559,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.175106
428,1,2956,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.174636
136,4,1015,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.141748
665,8,1930,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.200597
301,1,1625,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.161267
547,15,285,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.187094
298,12,2821,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.160958
737,11,2827,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.209440
296,18,1681,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.160645
981,19,1237,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.235635
747,11,2295,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.210517
680,15,3645,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.202143
682,17,670,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.202456
204,12,2734,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.149466
687,2,836,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.203234
1063,3,40,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.244917
171,11,1621,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.145724
692,16,3363,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.204018
263,10,1421,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.156424
759,15,141,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.211597
1048,15,2304,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.243063
259,15,454,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.155958
780,10,416,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.213595
194,17,333,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.148029
583,11,3503,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.191151
994,5,1521,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.237188
845,12,3149,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.221659
95,8,1149,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.136948
922,7,2758,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.230073
918,8,2681,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.229454
821,12,691,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.218701
897,19,3591,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.226966
927,10,1021,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.230687
1098,5,1029,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.248499
629,5,854,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.195769
381,20,1828,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.169511
999,3,1117,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.237815
635,7,2831,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.196540
460,20,506,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.178559
121,2,864,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.140029
254,8,2942,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.155321
350,2,2892,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.165336
24,2,3030,4,12,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.125611
467,9,1442,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.179023
1000,8,2765,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.237970
811,1,1639,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.217304
322,3,2797,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.162986
654,9,3064,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.199011
656,18,944,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.199164
318,14,328,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.162521
743,1,3375,2,6,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.210054
1035,16,3020,3,9,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.242142
11,8,2615,5,15,0.3333333333333333,MEDIUM,2026-06-10 19:21:08.127006
1096,8,3234,6,19,0.3157894736842105,MEDIUM,2026-06-10 19:21:08.248192
166,11,992,6,19,0.3157894736842105,MEDIUM,2026-06-10 19:21:08.145133
783,1,2936,6,19,0.3157894736842105,MEDIUM,2026-06-10 19:21:08.213906
758,17,2230,6,19,0.3157894736842105,MEDIUM,2026-06-10 19:21:08.211442
190,17,2827,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.147714
765,10,3615,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.211906
681,19,1365,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.202295
50,11,1526,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.131549
403,18,3186,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.171529
308,10,1371,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.161727
945,16,1529,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.232228
975,3,84,5,16,0.3125,MEDIUM,2026-06-10 19:21:08.235157
429,17,317,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.174788
1034,19,824,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.241988
874,20,1309,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.224750
586,7,2882,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.191456
691,20,451,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.203854
949,6,3118,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.232692
732,5,3337,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.208975
972,1,2319,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.235002
192,4,2400,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.147873
197,1,979,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.148492
510,9,2786,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.183070
561,16,1773,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.188332
365,3,3479,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.167193
208,17,2491,4,13,0.3076923076923077,MEDIUM,2026-06-10 19:21:08.150136
520,12,713,3,10,0.3,LOW,2026-06-10 19:21:08.184315
540,6,1886,3,10,0.3,LOW,2026-06-10 19:21:08.186176
549,2,1445,3,10,0.3,LOW,2026-06-10 19:21:08.187250
458,12,331,3,10,0.3,LOW,2026-06-10 19:21:08.178245
571,9,2705,3,10,0.3,LOW,2026-06-10 19:21:08.189449
456,3,1693,3,10,0.3,LOW,2026-06-10 19:21:08.177941
454,14,3394,3,10,0.3,LOW,2026-06-10 19:21:08.177786
451,19,2046,3,10,0.3,LOW,2026-06-10 19:21:08.177267
995,18,98,6,20,0.3,LOW,2026-06-10 19:21:08.237345
607,5,444,3,10,0.3,LOW,2026-06-10 19:21:08.193757
406,19,1221,3,10,0.3,LOW,2026-06-10 19:21:08.171839
612,7,1319,3,10,0.3,LOW,2026-06-10 19:21:08.194374
1024,1,1817,3,10,0.3,LOW,2026-06-10 19:21:08.240901
624,4,932,3,10,0.3,LOW,2026-06-10 19:21:08.195303
387,7,2843,3,10,0.3,LOW,2026-06-10 19:21:08.169973
628,18,1172,3,10,0.3,LOW,2026-06-10 19:21:08.195613
634,18,2777,3,10,0.3,LOW,2026-06-10 19:21:08.196389
307,5,1518,3,10,0.3,LOW,2026-06-10 19:21:08.161575
300,17,1072,3,10,0.3,LOW,2026-06-10 19:21:08.161111
283,15,526,3,10,0.3,LOW,2026-06-10 19:21:08.159099
965,5,180,3,10,0.3,LOW,2026-06-10 19:21:08.234389
231,5,1216,3,10,0.3,LOW,2026-06-10 19:21:08.152657
209,16,36,3,10,0.3,LOW,2026-06-10 19:21:08.150292
963,18,1470,3,10,0.3,LOW,2026-06-10 19:21:08.234074
756,4,2582,3,10,0.3,LOW,2026-06-10 19:21:08.211287
773,12,79,3,10,0.3,LOW,2026-06-10 19:21:08.212676
175,9,2559,3,10,0.3,LOW,2026-06-10 19:21:08.146314
158,6,3642,3,10,0.3,LOW,2026-06-10 19:21:08.144402
1064,17,3478,3,10,0.3,LOW,2026-06-10 19:21:08.245073
148,12,3382,3,10,0.3,LOW,2026-06-10 19:21:08.143370
102,9,1818,3,10,0.3,LOW,2026-06-10 19:21:08.137767
1089,9,330,3,10,0.3,LOW,2026-06-10 19:21:08.247261
872,8,3449,3,10,0.3,LOW,2026-06-10 19:21:08.224441
21,17,1621,3,10,0.3,LOW,2026-06-10 19:21:08.128403
926,1,795,3,10,0.3,LOW,2026-06-10 19:21:08.230533
5,9,1021,5,17,0.29411764705882354,LOW,2026-06-10 19:21:08.125969
787,10,1868,5,17,0.29411764705882354,LOW,2026-06-10 19:21:08.214368
71,9,1621,5,17,0.29411764705882354,LOW,2026-06-10 19:21:08.134498
925,11,1296,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.230383
476,17,1528,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.179646
613,7,1253,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.194536
422,6,411,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.173709
150,12,739,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.143661
1088,5,1820,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.247105
580,7,1370,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.190681
734,11,3181,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.209286
1004,14,1665,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.238429
80,4,1317,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.135483
480,8,1984,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.179956
271,3,3157,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.157360
621,11,3650,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.194997
690,20,702,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.203700
126,20,1200,4,14,0.2857142857142857,LOW,2026-06-10 19:21:08.140525
70,5,3404,2,7,0.2857142857142857,LOW,2026-06-10 19:21:08.134330
187,6,32,5,18,0.2777777777777778,LOW,2026-06-10 19:21:08.147403
56,6,3260,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.132531
107,16,1370,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.138577
57,5,471,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.132696
181,8,235,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.146934
489,4,1022,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.180732
435,15,3325,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.175720
38,5,1212,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.130238
466,16,610,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.178868
722,10,1795,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.207893
514,15,232,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.183688
306,17,2526,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.161421
261,9,661,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.156267
938,12,661,3,11,0.2727272727272727,LOW,2026-06-10 19:21:08.231614
64,11,476,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.133675
223,18,2899,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.151558
413,7,1625,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.172767
643,2,844,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.197623
441,17,157,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.176342
264,2,724,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.156582
1097,17,1575,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.248346
1001,17,125,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.238123
51,6,670,4,15,0.26666666666666666,LOW,2026-06-10 19:21:08.131715
258,15,1552,5,19,0.2631578947368421,LOW,2026-06-10 19:21:08.155801
242,7,711,2,8,0.25,LOW,2026-06-10 19:21:08.153906
961,18,1971,4,16,0.25,LOW,2026-06-10 19:21:08.233768
960,2,2814,3,12,0.25,LOW,2026-06-10 19:21:08.233611
246,2,925,2,8,0.25,LOW,2026-06-10 19:21:08.154391
1050,18,1697,2,8,0.25,LOW,2026-06-10 19:21:08.243217
700,18,2686,3,12,0.25,LOW,2026-06-10 19:21:08.205126
697,18,498,4,16,0.25,LOW,2026-06-10 19:21:08.204809
786,1,2709,2,8,0.25,LOW,2026-06-10 19:21:08.214213
289,19,991,4,16,0.25,LOW,2026-06-10 19:21:08.159871
809,10,1598,2,8,0.25,LOW,2026-06-10 19:21:08.216999
658,15,979,3,12,0.25,LOW,2026-06-10 19:21:08.199518
330,15,2351,3,12,0.25,LOW,2026-06-10 19:21:08.163608
815,3,147,4,16,0.25,LOW,2026-06-10 19:21:08.217772
363,15,2247,2,8,0.25,LOW,2026-06-10 19:21:08.166882
368,19,99,4,16,0.25,LOW,2026-06-10 19:21:08.167655
391,1,2903,2,8,0.25,LOW,2026-06-10 19:21:08.170293
601,20,3584,2,8,0.25,LOW,2026-06-10 19:21:08.192995
920,3,1990,2,8,0.25,LOW,2026-06-10 19:21:08.229765
424,2,1850,2,8,0.25,LOW,2026-06-10 19:21:08.174022
433,6,1472,3,12,0.25,LOW,2026-06-10 19:21:08.175414
843,5,3542,2,8,0.25,LOW,2026-06-10 19:21:08.221340
440,20,3119,3,12,0.25,LOW,2026-06-10 19:21:08.176189
850,14,2533,4,16,0.25,LOW,2026-06-10 19:21:08.222120
860,15,3621,2,8,0.25,LOW,2026-06-10 19:21:08.223198
459,7,693,2,8,0.25,LOW,2026-06-10 19:21:08.178398
864,18,471,4,16,0.25,LOW,2026-06-10 19:21:08.223669
41,6,1176,3,12,0.25,LOW,2026-06-10 19:21:08.130731
881,19,1850,2,8,0.25,LOW,2026-06-10 19:21:08.225218
32,8,2661,4,16,0.25,LOW,2026-06-10 19:21:08.129401
889,5,2312,2,8,0.25,LOW,2026-06-10 19:21:08.226196
483,10,1661,6,24,0.25,LOW,2026-06-10 19:21:08.180421
891,5,3193,3,12,0.25,LOW,2026-06-10 19:21:08.226506
964,20,3007,2,8,0.25,LOW,2026-06-10 19:21:08.234233
502,18,1714,3,12,0.25,LOW,2026-06-10 19:21:08.182141
534,2,2751,2,8,0.25,LOW,2026-06-10 19:21:08.185866
728,15,436,2,8,0.25,LOW,2026-06-10 19:21:08.208510
241,2,1589,4,17,0.23529411764705882,LOW,2026-06-10 19:21:08.153750
268,11,2034,4,17,0.23529411764705882,LOW,2026-06-10 19:21:08.157045
866,18,2121,4,17,0.23529411764705882,LOW,2026-06-10 19:21:08.223826
15,4,1641,4,17,0.23529411764705882,LOW,2026-06-10 19:21:08.127569
463,8,1186,4,17,0.23529411764705882,LOW,2026-06-10 19:21:08.178709
870,15,634,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.224287
801,14,2548,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.215907
730,1,2844,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.208668
202,15,3297,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.149153
522,6,2657,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.184620
834,17,1136,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.220244
1083,8,212,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.246792
344,3,2752,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.164872
225,17,496,3,13,0.23076923076923078,LOW,2026-06-10 19:21:08.151716
180,10,660,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.146783
295,19,1779,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.160495
701,5,2586,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.205279
1015,2,2871,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.239826
408,5,526,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.172157
633,11,332,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.196233
577,3,2754,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.190217
1006,9,1148,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.238743
35,9,1312,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.129905
900,16,1027,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.227272
733,4,2113,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.209130
482,10,480,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.180265
173,16,626,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.146017
1011,1,564,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.239364
272,3,3287,2,9,0.2222222222222222,LOW,2026-06-10 19:21:08.157513
553,20,1171,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.187710
132,20,2923,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.141160
185,18,448,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.147091
206,15,1655,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.149777
230,12,2023,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.152498
237,16,2046,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.153121
496,14,238,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.181523
678,19,1999,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.201832
830,9,3291,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.219933
884,7,643,3,14,0.21428571428571427,LOW,2026-06-10 19:21:08.225683
145,4,836,4,19,0.21052631578947367,LOW,2026-06-10 19:21:08.142924
25,1,1012,4,19,0.21052631578947367,LOW,2026-06-10 19:21:08.128740
96,4,1022,2,10,0.2,LOW,2026-06-10 19:21:08.137114
129,20,337,2,10,0.2,LOW,2026-06-10 19:21:08.140858
138,2,585,3,15,0.2,LOW,2026-06-10 19:21:08.142042
147,8,670,2,10,0.2,LOW,2026-06-10 19:21:08.143220
1062,3,2419,2,10,0.2,LOW,2026-06-10 19:21:08.244760
214,3,2560,3,15,0.2,LOW,2026-06-10 19:21:08.150758
1057,10,1466,1,5,0.2,LOW,2026-06-10 19:21:08.244134
221,4,566,2,10,0.2,LOW,2026-06-10 19:21:08.151388
238,19,12,2,10,0.2,LOW,2026-06-10 19:21:08.153280
819,2,1116,2,10,0.2,LOW,2026-06-10 19:21:08.218394
803,8,1341,2,10,0.2,LOW,2026-06-10 19:21:08.216218
640,2,1327,2,10,0.2,LOW,2026-06-10 19:21:08.197158
567,11,2853,2,10,0.2,LOW,2026-06-10 19:21:08.188983
576,3,934,2,10,0.2,LOW,2026-06-10 19:21:08.190066
724,1,393,2,10,0.2,LOW,2026-06-10 19:21:08.208046
715,4,299,1,5,0.2,LOW,2026-06-10 19:21:08.207129
714,1,1036,3,15,0.2,LOW,2026-06-10 19:21:08.206975
799,8,553,2,10,0.2,LOW,2026-06-10 19:21:08.215600
333,8,3009,3,15,0.2,LOW,2026-06-10 19:21:08.163921
785,10,2900,4,20,0.2,LOW,2026-06-10 19:21:08.214058
418,10,721,2,10,0.2,LOW,2026-06-10 19:21:08.173392
1017,9,2602,2,10,0.2,LOW,2026-06-10 19:21:08.239980
554,6,1600,3,15,0.2,LOW,2026-06-10 19:21:08.187864
817,9,951,4,21,0.19047619047619047,LOW,2026-06-10 19:21:08.218090
